Type,Name,Age(months),Gender,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,PetID,PhotoAmt,Breed1_Name,Color1_Name,Color,Breed,AgeGroup,FeeCategory,image_paths
Dog,Fifi,4,Female,Medium,Medium,Yes,Yes,No,Healthy,200,01b167b92,1,Spitz,Black,Black Golden ,Spitz/Mixed Breed,Puppy,Low,['input/images/01b167b92-1.jpg']
Cat,Millie,6,Female,Small,Short,No,Yes,No,Healthy,230,d353746a5,4,Domestic Short Hair,Gray,Gray White ,Domestic Short Hair,Kitten,Medium,"['input/images/d353746a5-1.jpg', 'input/images/d353746a5-2.jpg', 'input/images/d353746a5-3.jpg', 'input/images/d353746a5-4.jpg']"
Dog,Beeny,1,Female,Medium,Short,Not Sure,Not Sure,No,Healthy,240,402799b02,5,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Medium,"['input/images/402799b02-1.jpg', 'input/images/402799b02-2.jpg', 'input/images/402799b02-3.jpg', 'input/images/402799b02-4.jpg', 'input/images/402799b02-5.jpg']"
Cat,Sherio,3,Male,Small,Short,No,No,No,Healthy,700,400bc90ee,2,Domestic Short Hair,Black,Black Gray White,Domestic Short Hair,Kitten,High,"['input/images/400bc90ee-1.jpg', 'input/images/400bc90ee-2.jpg']"
Dog,Phoebe,8,Female,Medium,Short,Yes,Yes,Yes,Healthy,120,c57a0afef,3,Mixed Breed,Brown,Brown Cream ,Mixed Breed,Puppy,Low,"['input/images/c57a0afef-1.jpg', 'input/images/c57a0afef-2.jpg', 'input/images/c57a0afef-3.jpg']"
Cat,Orangey,4,Male,Medium,Medium,No,No,No,Healthy,220,ef8782012,5,Domestic Short Hair,Golden,Golden  ,Domestic Short Hair,Kitten,Medium,"['input/images/ef8782012-1.jpg', 'input/images/ef8782012-2.jpg', 'input/images/ef8782012-3.jpg', 'input/images/ef8782012-4.jpg', 'input/images/ef8782012-5.jpg']"
Dog,Batman,2,Male,Medium,Short,No,Yes,No,Healthy,100,70edbb1e3,6,Mixed Breed,Black,Black  ,Mixed Breed,Puppy,Low,"['input/images/70edbb1e3-1.jpg', 'input/images/70edbb1e3-2.jpg', 'input/images/70edbb1e3-3.jpg', 'input/images/70edbb1e3-4.jpg', 'input/images/70edbb1e3-5.jpg', 'input/images/70edbb1e3-6.jpg']"
Cat,Truffles,12,Male,Medium,Short,Yes,Yes,Yes,Healthy,80,d3c880313,6,Tabby,Black,Black Brown Gray,Tabby/Bengal,Kitten,Low,"['input/images/d3c880313-1.jpg', 'input/images/d3c880313-2.jpg', 'input/images/d3c880313-3.jpg', 'input/images/d3c880313-4.jpg', 'input/images/d3c880313-5.jpg', 'input/images/d3c880313-6.jpg']"
Dog,Dong Dong,168,Male,Medium,Long,Not Sure,Not Sure,Not Sure,Healthy,20,e5ffc0a9d,5,Cocker Spaniel,Golden,Golden  ,Cocker Spaniel,Senior,Low,"['input/images/e5ffc0a9d-1.jpg', 'input/images/e5ffc0a9d-2.jpg', 'input/images/e5ffc0a9d-3.jpg', 'input/images/e5ffc0a9d-4.jpg', 'input/images/e5ffc0a9d-5.jpg']"
Cat,Unknown,3,Female,Small,Short,No,Yes,No,Healthy,400,7ca5ee472,2,Domestic Short Hair,Black,Black Brown White,Domestic Short Hair,Kitten,Medium,"['input/images/7ca5ee472-1.jpg', 'input/images/7ca5ee472-2.jpg']"
Cat,Shimmer,4,Female,Medium,Short,No,Yes,No,Healthy,460,18095a42f,1,Domestic Short Hair,Brown,Brown  ,Domestic Short Hair,Kitten,Medium,['input/images/18095a42f-1.jpg']
Dog,Hachi,53,Male,Small,Medium,Yes,Yes,Not Sure,Healthy,270,3086dc257,2,Poodle,Brown,Brown Cream ,Poodle,Adult,Medium,"['input/images/3086dc257-1.jpg', 'input/images/3086dc257-2.jpg']"
Dog,Yellow Ranger,1,Male,Medium,Short,No,No,No,Healthy,120,546cf9e37,4,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Low,"['input/images/546cf9e37-1.jpg', 'input/images/546cf9e37-2.jpg', 'input/images/546cf9e37-3.jpg', 'input/images/546cf9e37-4.jpg']"
Dog,Jack Puppy,2,Male,Medium,Short,No,Yes,No,Healthy,210,8bc5380ca,3,Mixed Breed,Black,Black Brown ,Mixed Breed,Puppy,Medium,"['input/images/8bc5380ca-1.jpg', 'input/images/8bc5380ca-2.jpg', 'input/images/8bc5380ca-3.jpg']"
Cat,Juju,10,Female,Medium,Short,No,Yes,No,Healthy,550,33c73d9ad,1,Domestic Short Hair,Black,Black Gray White,Domestic Short Hair/Tabby,Kitten,Medium,['input/images/33c73d9ad-1.jpg']
Dog,Lucy,48,Female,Medium,Short,Yes,Yes,Yes,Healthy,330,0819ac2f6,2,Beagle,Black,Black Brown White,Beagle,Adult,Medium,"['input/images/0819ac2f6-1.jpg', 'input/images/0819ac2f6-2.jpg']"
Cat,Ninie,24,Female,Large,Short,No,No,No,Healthy,280,2cca2f141,1,Domestic Short Hair,Black,Black Yellow White,Domestic Short Hair,Adult,Medium,['input/images/2cca2f141-1.jpg']
Cat,CARROT,3,Female,Large,Long,No,Yes,Not Sure,Healthy,330,8709b75c2,1,Domestic Long Hair,Yellow,Yellow White ,Domestic Long Hair,Kitten,Medium,['input/images/8709b75c2-1.jpg']
Dog,Molly,30,Female,Medium,Short,Yes,Yes,Yes,Healthy,240,deb0ad8cd,3,Border Collie,Black,Black White ,Border Collie/Labrador Retriever,Adult,Medium,"['input/images/deb0ad8cd-1.jpg', 'input/images/deb0ad8cd-2.jpg', 'input/images/deb0ad8cd-3.jpg']"
Dog,Mickey,36,Male,Small,Long,Yes,Yes,No,Healthy,220,8b03c494a,5,Silky Terrier,Brown,Brown  ,Silky Terrier/Chihuahua,Adult,Medium,"['input/images/8b03c494a-1.jpg', 'input/images/8b03c494a-2.jpg', 'input/images/8b03c494a-3.jpg', 'input/images/8b03c494a-4.jpg', 'input/images/8b03c494a-5.jpg']"
Dog,Nico,20,Female,Small,Medium,Yes,Yes,Yes,Healthy,250,63562f208,2,Maltese,White,White  ,Maltese/Terrier,Adult,Medium,"['input/images/63562f208-1.jpg', 'input/images/63562f208-2.jpg']"
Cat,Daisy,18,Female,Small,Short,Yes,Yes,Yes,Healthy,660,ff43926c3,5,Domestic Short Hair,Black,Black Brown Gray,Domestic Short Hair,Adult,High,"['input/images/ff43926c3-1.jpg', 'input/images/ff43926c3-2.jpg', 'input/images/ff43926c3-3.jpg', 'input/images/ff43926c3-4.jpg', 'input/images/ff43926c3-5.jpg']"
Dog,Molly,18,Female,Medium,Short,Yes,Yes,Yes,Healthy,150,23e36bfd9,2,Mixed Breed,Brown,Brown  ,Mixed Breed,Adult,Low,"['input/images/23e36bfd9-1.jpg', 'input/images/23e36bfd9-2.jpg']"
Cat,Ben,17,Female,Medium,Medium,Not Sure,Not Sure,Yes,Healthy,250,3ca799ab8,2,Domestic Medium Hair,Gray,Gray  ,Domestic Medium Hair,Adult,Medium,"['input/images/3ca799ab8-1.jpg', 'input/images/3ca799ab8-2.jpg']"
Dog,Cookie,11,Female,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,210,189eaf5c4,2,Shih Tzu,Black,Black Cream White,Shih Tzu,Puppy,Medium,"['input/images/189eaf5c4-1.jpg', 'input/images/189eaf5c4-2.jpg']"
Dog,Lucky,18,Male,Medium,Short,Yes,Yes,No,Healthy,160,0b110b315,4,Husky,Brown,Brown Cream White,Husky/Mixed Breed,Adult,Low,"['input/images/0b110b315-1.jpg', 'input/images/0b110b315-2.jpg', 'input/images/0b110b315-3.jpg', 'input/images/0b110b315-4.jpg']"
Cat,Pepper,4,Female,Small,Medium,Not Sure,Not Sure,No,Healthy,250,03a3fb084,3,Domestic Medium Hair,Black,Black White ,Domestic Medium Hair,Kitten,Medium,"['input/images/03a3fb084-1.jpg', 'input/images/03a3fb084-2.jpg', 'input/images/03a3fb084-3.jpg']"
Cat,Boren,24,Male,Medium,Short,Not Sure,Not Sure,No,Serious Injury,20,279895e23,3,Japanese Bobtail,Brown,Brown White ,Japanese Bobtail,Adult,Low,"['input/images/279895e23-1.jpg', 'input/images/279895e23-2.jpg', 'input/images/279895e23-3.jpg']"
Dog,Bobo,2,Male,Medium,Short,No,No,No,Healthy,220,267841852,1,Mixed Breed,Black,Black White ,Mixed Breed,Puppy,Medium,['input/images/267841852-1.jpg']
Cat,Ming,3,Male,Medium,Short,No,Yes,No,Healthy,730,b5158ef9e,3,Domestic Short Hair,Black,Black Brown White,Domestic Short Hair,Kitten,High,"['input/images/b5158ef9e-1.jpg', 'input/images/b5158ef9e-2.jpg', 'input/images/b5158ef9e-3.jpg']"
Dog,Lightning,2,Female,Medium,Short,No,Yes,No,Healthy,230,88db34068,3,Mixed Breed,Black,Black Yellow White,Mixed Breed/Border Collie,Puppy,Medium,"['input/images/88db34068-1.jpg', 'input/images/88db34068-2.jpg', 'input/images/88db34068-3.jpg']"
Dog,Holly,1,Female,Medium,Medium,Yes,No,No,Healthy,290,b4060a70e,5,Mixed Breed,Brown,Brown Cream White,Mixed Breed,Puppy,Medium,"['input/images/b4060a70e-1.jpg', 'input/images/b4060a70e-2.jpg', 'input/images/b4060a70e-3.jpg', 'input/images/b4060a70e-4.jpg', 'input/images/b4060a70e-5.jpg']"
Cat,Snowball,3,Male,Medium,Short,Not Sure,Yes,No,Healthy,670,06cd6c623,3,Domestic Short Hair,White,White  ,Domestic Short Hair,Kitten,High,"['input/images/06cd6c623-1.jpg', 'input/images/06cd6c623-2.jpg', 'input/images/06cd6c623-3.jpg']"
Cat,Baby,1,Female,Small,Medium,No,No,No,Healthy,180,3fd545213,6,Domestic Medium Hair,Black,Black Golden White,Domestic Medium Hair,Kitten,Low,"['input/images/3fd545213-1.jpg', 'input/images/3fd545213-2.jpg', 'input/images/3fd545213-3.jpg', 'input/images/3fd545213-4.jpg', 'input/images/3fd545213-5.jpg', 'input/images/3fd545213-6.jpg']"
Dog,Unknown,2,Male,Medium,Medium,No,No,No,Healthy,740,5fc55b842,1,Labrador Retriever,Brown,Brown White ,Labrador Retriever/Mixed Breed,Puppy,High,['input/images/5fc55b842-1.jpg']
Cat,Moo,3,Female,Small,Short,Yes,Yes,No,Healthy,170,dde4e26d1,4,Tuxedo,Black,Black White ,Tuxedo/Domestic Short Hair,Kitten,Low,"['input/images/dde4e26d1-1.jpg', 'input/images/dde4e26d1-2.jpg', 'input/images/dde4e26d1-3.jpg', 'input/images/dde4e26d1-4.jpg']"
Cat,Kaya,24,Female,Medium,Short,No,Yes,Yes,Healthy,530,d02861aca,5,Domestic Short Hair,Black,Black Yellow ,Domestic Short Hair/Tabby,Adult,Medium,"['input/images/d02861aca-1.jpg', 'input/images/d02861aca-2.jpg', 'input/images/d02861aca-3.jpg', 'input/images/d02861aca-4.jpg', 'input/images/d02861aca-5.jpg']"
Dog,Guido,12,Male,Medium,Medium,Yes,Yes,Yes,Healthy,130,1fba191e3,6,Mixed Breed,Brown,Brown  ,Mixed Breed,Puppy,Low,"['input/images/1fba191e3-1.jpg', 'input/images/1fba191e3-2.jpg', 'input/images/1fba191e3-3.jpg', 'input/images/1fba191e3-4.jpg', 'input/images/1fba191e3-5.jpg', 'input/images/1fba191e3-6.jpg']"
Cat,Lily,12,Female,Medium,Medium,Yes,Yes,No,Healthy,130,cbd8840cd,5,Persian,Brown,Brown Cream ,Persian,Kitten,Low,"['input/images/cbd8840cd-1.jpg', 'input/images/cbd8840cd-2.jpg', 'input/images/cbd8840cd-3.jpg', 'input/images/cbd8840cd-4.jpg', 'input/images/cbd8840cd-5.jpg']"
Dog,Silky,4,Female,Large,Short,Yes,Yes,No,Healthy,220,8a6f301fa,1,Mixed Breed,Brown,Brown  ,Mixed Breed,Puppy,Medium,['input/images/8a6f301fa-1.jpg']
Dog,Unknown,6,Male,Small,Short,Not Sure,Not Sure,Not Sure,Healthy,80,dfb7301a8,2,Mixed Breed,Brown,Brown Golden ,Mixed Breed,Puppy,Low,"['input/images/dfb7301a8-1.jpg', 'input/images/dfb7301a8-2.jpg']"
Cat,Vanilla,48,Male,Small,Short,Yes,Yes,Yes,Healthy,380,2ca3bc8f5,27,Domestic Short Hair,White,White  ,Domestic Short Hair/American Shorthair,Adult,Medium,"['input/images/2ca3bc8f5-1.jpg', 'input/images/2ca3bc8f5-10.jpg', 'input/images/2ca3bc8f5-11.jpg', 'input/images/2ca3bc8f5-12.jpg', 'input/images/2ca3bc8f5-13.jpg', 'input/images/2ca3bc8f5-14.jpg', 'input/images/2ca3bc8f5-15.jpg', 'input/images/2ca3bc8f5-16.jpg', 'input/images/2ca3bc8f5-17.jpg', 'input/images/2ca3bc8f5-18.jpg', 'input/images/2ca3bc8f5-19.jpg', 'input/images/2ca3bc8f5-2.jpg', 'input/images/2ca3bc8f5-20.jpg', 'input/images/2ca3bc8f5-21.jpg', 'input/images/2ca3bc8f5-22.jpg', 'input/images/2ca3bc8f5-23.jpg', 'input/images/2ca3bc8f5-24.jpg', 'input/images/2ca3bc8f5-25.jpg', 'input/images/2ca3bc8f5-26.jpg', 'input/images/2ca3bc8f5-27.jpg', 'input/images/2ca3bc8f5-3.jpg', 'input/images/2ca3bc8f5-4.jpg', 'input/images/2ca3bc8f5-5.jpg', 'input/images/2ca3bc8f5-6.jpg', 'input/images/2ca3bc8f5-7.jpg', 'input/images/2ca3bc8f5-8.jpg', 'input/images/2ca3bc8f5-9.jpg']"
Cat,Unknown,3,Male,Medium,Short,No,No,No,Healthy,360,b0be76af8,3,Domestic Short Hair,Brown,Brown  ,Domestic Short Hair,Kitten,Medium,"['input/images/b0be76af8-1.jpg', 'input/images/b0be76af8-2.jpg', 'input/images/b0be76af8-3.jpg']"
Cat,Unknown,2,Male,Medium,Medium,Not Sure,Not Sure,Not Sure,Healthy,240,97b0b5d92,2,Domestic Medium Hair,Black,Black  ,Domestic Medium Hair,Kitten,Medium,"['input/images/97b0b5d92-1.jpg', 'input/images/97b0b5d92-2.jpg']"
Dog,Hardy,2,Male,Medium,Medium,Yes,Yes,No,Healthy,150,d9175b948,3,Mixed Breed,Brown,Brown  ,Mixed Breed,Puppy,Low,"['input/images/d9175b948-1.jpg', 'input/images/d9175b948-2.jpg', 'input/images/d9175b948-3.jpg']"
Cat,Compassion,5,Female,Medium,Short,Yes,Yes,No,Healthy,490,9e557af46,1,Domestic Short Hair,Black,Black Brown Cream,Domestic Short Hair,Kitten,Medium,['input/images/9e557af46-1.jpg']
Dog,Sniffles,1,Male,Small,Short,No,No,No,Healthy,1340,ec9da833d,1,Siberian Husky,Black,Black Brown ,Siberian Husky/Rottweiler,Puppy,Premium,['input/images/ec9da833d-1.jpg']
Dog,Bosko,2,Female,Medium,Short,Not Sure,Not Sure,No,Healthy,100,f29afd123,1,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Low,['input/images/f29afd123-1.jpg']
Cat,Pixie,7,Female,Medium,Medium,No,No,No,Healthy,280,8ff3ff516,3,Persian,Cream,Cream Gray White,Persian/Maine Coon,Kitten,Medium,"['input/images/8ff3ff516-1.jpg', 'input/images/8ff3ff516-2.jpg', 'input/images/8ff3ff516-3.jpg']"
Dog,Cloud,2,Male,Medium,Short,No,No,No,Healthy,130,cdd50f583,3,Mixed Breed,White,White  ,Mixed Breed,Puppy,Low,"['input/images/cdd50f583-1.jpg', 'input/images/cdd50f583-2.jpg', 'input/images/cdd50f583-3.jpg']"
Cat,Tiger,2,Male,Medium,Short,No,Yes,No,Healthy,200,0ce5d0b5f,3,Domestic Short Hair,Yellow,Yellow White ,Domestic Short Hair,Kitten,Low,"['input/images/0ce5d0b5f-1.jpg', 'input/images/0ce5d0b5f-2.jpg', 'input/images/0ce5d0b5f-3.jpg']"
Cat,Mailo,4,Female,Small,Short,No,No,No,Healthy,1560,5fc6599fc,1,Siamese,Brown,Brown White ,Siamese,Kitten,Premium,['input/images/5fc6599fc-1.jpg']
Dog,Xindie,20,Female,Medium,Medium,Yes,Yes,Yes,Healthy,1720,ea03ccbba,4,Siberian Husky,Black,Black Yellow Cream,Siberian Husky/Spitz,Adult,Premium,"['input/images/ea03ccbba-1.jpg', 'input/images/ea03ccbba-2.jpg', 'input/images/ea03ccbba-3.jpg', 'input/images/ea03ccbba-4.jpg']"
Dog,Button Face,3,Male,Small,Medium,Yes,Yes,No,Healthy,100,9abb10f2f,6,Terrier,Black,Black Brown ,Terrier/Shih Tzu,Puppy,Low,"['input/images/9abb10f2f-1.jpg', 'input/images/9abb10f2f-2.jpg', 'input/images/9abb10f2f-3.jpg', 'input/images/9abb10f2f-4.jpg', 'input/images/9abb10f2f-5.jpg', 'input/images/9abb10f2f-6.jpg']"
Cat,Husky,29,Male,Medium,Short,Yes,Yes,Yes,Healthy,170,0d4c495dd,3,Tabby,Black,Black Gray White,Tabby,Adult,Low,"['input/images/0d4c495dd-1.jpg', 'input/images/0d4c495dd-2.jpg', 'input/images/0d4c495dd-3.jpg']"
Cat,Atun,1,Female,Medium,Short,No,No,No,Healthy,340,d1dd377ae,1,Domestic Short Hair,Black,Black Brown ,Domestic Short Hair,Kitten,Medium,['input/images/d1dd377ae-1.jpg']
Cat,Tommy,3,Male,Medium,Medium,No,Yes,No,Healthy,230,d2dbc61fd,2,Domestic Medium Hair,Black,Black Gray White,Domestic Medium Hair,Kitten,Medium,"['input/images/d2dbc61fd-1.jpg', 'input/images/d2dbc61fd-2.jpg']"
Cat,WoollyBear,1,Male,Medium,Medium,No,Yes,No,Healthy,280,ec7ebdb47,8,Domestic Medium Hair,Black,Black Brown White,Domestic Medium Hair/Tabby,Kitten,Medium,"['input/images/ec7ebdb47-1.jpg', 'input/images/ec7ebdb47-2.jpg', 'input/images/ec7ebdb47-3.jpg', 'input/images/ec7ebdb47-4.jpg', 'input/images/ec7ebdb47-5.jpg', 'input/images/ec7ebdb47-6.jpg', 'input/images/ec7ebdb47-7.jpg', 'input/images/ec7ebdb47-8.jpg']"
Dog,Ononiz,2,Male,Medium,Medium,Yes,Yes,No,Healthy,270,a868df43f,3,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Medium,"['input/images/a868df43f-1.jpg', 'input/images/a868df43f-2.jpg', 'input/images/a868df43f-3.jpg']"
Dog,Sweetie,76,Female,Small,Short,Yes,Yes,Yes,Healthy,250,277210bb9,3,Jack Russell Terrier,Brown,Brown White ,Jack Russell Terrier,Adult,Medium,"['input/images/277210bb9-1.jpg', 'input/images/277210bb9-2.jpg', 'input/images/277210bb9-3.jpg']"
Cat,Chino Et,5,Female,Small,Short,No,No,No,Healthy,420,df5f12e58,15,Domestic Short Hair,Black,Black Brown White,Domestic Short Hair,Kitten,Medium,"['input/images/df5f12e58-1.jpg', 'input/images/df5f12e58-10.jpg', 'input/images/df5f12e58-11.jpg', 'input/images/df5f12e58-12.jpg', 'input/images/df5f12e58-13.jpg', 'input/images/df5f12e58-14.jpg', 'input/images/df5f12e58-15.jpg', 'input/images/df5f12e58-2.jpg', 'input/images/df5f12e58-3.jpg', 'input/images/df5f12e58-4.jpg', 'input/images/df5f12e58-5.jpg', 'input/images/df5f12e58-6.jpg', 'input/images/df5f12e58-7.jpg', 'input/images/df5f12e58-8.jpg', 'input/images/df5f12e58-9.jpg']"
Dog,Minnie,10,Female,Medium,Medium,Yes,Yes,Yes,Healthy,180,7aef49fb2,4,Husky,Yellow,Yellow Cream White,Husky/Golden Retriever,Puppy,Low,"['input/images/7aef49fb2-1.jpg', 'input/images/7aef49fb2-2.jpg', 'input/images/7aef49fb2-3.jpg', 'input/images/7aef49fb2-4.jpg']"
Cat,Mickey,120,Female,Small,Short,Yes,Yes,Yes,Healthy,940,94d65e361,4,Siamese,Brown,Brown Gray White,Siamese/Oriental Short Hair,Senior,High,"['input/images/94d65e361-1.jpg', 'input/images/94d65e361-2.jpg', 'input/images/94d65e361-3.jpg', 'input/images/94d65e361-4.jpg']"
Dog,Unknown,2,Female,Medium,Short,No,No,No,Healthy,260,2b8008b16,1,Mixed Breed,Brown,Brown  ,Mixed Breed,Puppy,Medium,['input/images/2b8008b16-1.jpg']
Cat,Lucky,9,Female,Medium,Medium,Yes,Yes,Yes,Healthy,80,c275f0975,5,Tabby,Black,Black Brown Golden,Tabby,Kitten,Low,"['input/images/c275f0975-1.jpg', 'input/images/c275f0975-2.jpg', 'input/images/c275f0975-3.jpg', 'input/images/c275f0975-4.jpg', 'input/images/c275f0975-5.jpg']"
Dog,Armani,2,Female,Medium,Medium,Not Sure,Not Sure,No,Healthy,660,38fc09756,2,Labrador Retriever,Brown,Brown  ,Labrador Retriever/Mixed Breed,Puppy,High,"['input/images/38fc09756-1.jpg', 'input/images/38fc09756-2.jpg']"
Dog,Unknown,4,Male,Medium,Short,No,Yes,Not Sure,Healthy,70,bd2f5699b,1,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Low,['input/images/bd2f5699b-1.jpg']
Dog,Jacob,3,Male,Medium,Short,No,Yes,No,Healthy,90,89ba257e1,3,Mixed Breed,Black,Black White ,Mixed Breed,Puppy,Low,"['input/images/89ba257e1-1.jpg', 'input/images/89ba257e1-2.jpg', 'input/images/89ba257e1-3.jpg']"
Dog,Buddy,48,Male,Large,Medium,Yes,Yes,No,Healthy,1380,f89c6f6a6,1,Golden Retriever,Golden,Golden  ,Golden Retriever,Adult,Premium,['input/images/f89c6f6a6-1.jpg']
Dog,Veella,3,Female,Large,Short,Yes,Yes,No,Healthy,630,2716a01b4,5,Labrador Retriever,Brown,Brown White ,Labrador Retriever/Samoyed,Puppy,High,"['input/images/2716a01b4-1.jpg', 'input/images/2716a01b4-2.jpg', 'input/images/2716a01b4-3.jpg', 'input/images/2716a01b4-4.jpg', 'input/images/2716a01b4-5.jpg']"
Cat,Tabby,2,Male,Medium,Medium,No,No,No,Healthy,280,902a255d2,1,Domestic Medium Hair,Brown,Brown Gray White,Domestic Medium Hair,Kitten,Medium,['input/images/902a255d2-1.jpg']
Dog,Rottie,24,Female,Large,Short,Yes,Yes,No,Healthy,180,0594ed847,2,Rottweiler,Black,Black  ,Rottweiler,Adult,Low,"['input/images/0594ed847-1.jpg', 'input/images/0594ed847-2.jpg']"
Cat,Rambo,2,Male,Small,Short,No,No,No,Healthy,360,44ab64cad,3,Domestic Short Hair,Black,Black Brown White,Domestic Short Hair,Kitten,Medium,"['input/images/44ab64cad-1.jpg', 'input/images/44ab64cad-2.jpg', 'input/images/44ab64cad-3.jpg']"
Cat,Frisky,2,Female,Medium,Short,Yes,Yes,Yes,Healthy,260,9fe96f804,5,Domestic Short Hair,Yellow,Yellow Cream White,Domestic Short Hair,Kitten,Medium,"['input/images/9fe96f804-1.jpg', 'input/images/9fe96f804-2.jpg', 'input/images/9fe96f804-3.jpg', 'input/images/9fe96f804-4.jpg', 'input/images/9fe96f804-5.jpg']"
Cat,Rex,3,Male,Small,Short,No,Yes,No,Healthy,750,c07eb487c,1,Domestic Short Hair,Black,Black  ,Domestic Short Hair,Kitten,High,['input/images/c07eb487c-1.jpg']
Cat,Keiko Chan,3,Female,Small,Short,No,No,No,Healthy,130,183e445ea,2,Domestic Medium Hair,Yellow,Yellow White ,Domestic Medium Hair,Kitten,Low,"['input/images/183e445ea-1.jpg', 'input/images/183e445ea-2.jpg']"
Dog,Blessing,17,Female,Small,Medium,Yes,Yes,No,Healthy,310,5aefb7197,2,Shih Tzu,Cream,Cream Gray ,Shih Tzu/Terrier,Adult,Medium,"['input/images/5aefb7197-1.jpg', 'input/images/5aefb7197-2.jpg']"
Dog,Patchy Boy,1,Male,Medium,Medium,No,No,No,Healthy,170,8de855263,12,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Low,"['input/images/8de855263-1.jpg', 'input/images/8de855263-10.jpg', 'input/images/8de855263-11.jpg', 'input/images/8de855263-12.jpg', 'input/images/8de855263-2.jpg', 'input/images/8de855263-3.jpg', 'input/images/8de855263-4.jpg', 'input/images/8de855263-5.jpg', 'input/images/8de855263-6.jpg', 'input/images/8de855263-7.jpg', 'input/images/8de855263-8.jpg', 'input/images/8de855263-9.jpg']"
Dog,Coco,4,Female,Small,Short,No,No,Yes,Healthy,240,34452eefb,1,Mixed Breed,Brown,Brown  ,Mixed Breed,Puppy,Medium,['input/images/34452eefb-1.jpg']
Cat,Zoey,19,Female,Medium,Short,Yes,Yes,Yes,Healthy,690,fea8ba32e,2,Domestic Short Hair,Black,Black White ,Domestic Short Hair,Adult,High,"['input/images/fea8ba32e-1.jpg', 'input/images/fea8ba32e-2.jpg']"
Cat,Anna,1,Female,Small,Short,No,Yes,No,Healthy,590,791560e54,1,Domestic Short Hair,Brown,Brown White ,Domestic Short Hair,Kitten,Medium,['input/images/791560e54-1.jpg']
Dog,Rusty,72,Male,Medium,Medium,Yes,Yes,Yes,Healthy,200,0063bd7e0,2,Mixed Breed,Golden,Golden  ,Mixed Breed,Adult,Low,"['input/images/0063bd7e0-1.jpg', 'input/images/0063bd7e0-2.jpg']"
Dog,Bebe,1,Female,Medium,Medium,Yes,Yes,No,Healthy,260,25c681109,5,Mixed Breed,Black,Black Brown White,Mixed Breed,Puppy,Medium,"['input/images/25c681109-1.jpg', 'input/images/25c681109-2.jpg', 'input/images/25c681109-3.jpg', 'input/images/25c681109-4.jpg', 'input/images/25c681109-5.jpg']"
Cat,Unknown,12,Female,Small,Medium,Not Sure,Not Sure,Yes,Minor Injury,260,23a5c1e87,5,Tabby,Black,Black Gray ,Tabby,Kitten,Medium,"['input/images/23a5c1e87-1.jpg', 'input/images/23a5c1e87-2.jpg', 'input/images/23a5c1e87-3.jpg', 'input/images/23a5c1e87-4.jpg', 'input/images/23a5c1e87-5.jpg']"
Cat,Lolly,4,Female,Medium,Medium,No,No,No,Healthy,120,6842b7ff9,5,Domestic Medium Hair,Cream,Cream White ,Domestic Medium Hair,Kitten,Low,"['input/images/6842b7ff9-1.jpg', 'input/images/6842b7ff9-2.jpg', 'input/images/6842b7ff9-3.jpg', 'input/images/6842b7ff9-4.jpg', 'input/images/6842b7ff9-5.jpg']"
Cat,Jooby,8,Female,Medium,Short,Not Sure,Not Sure,Not Sure,Healthy,550,a9be5c4ab,5,Domestic Short Hair,Black,Black Brown White,Domestic Short Hair,Kitten,Medium,"['input/images/a9be5c4ab-1.jpg', 'input/images/a9be5c4ab-2.jpg', 'input/images/a9be5c4ab-3.jpg', 'input/images/a9be5c4ab-4.jpg', 'input/images/a9be5c4ab-5.jpg']"
Dog,Bee,84,Female,Large,Long,Yes,Yes,No,Healthy,700,5b8610245,2,Golden Retriever,Golden,Golden  ,Golden Retriever,Adult,High,"['input/images/5b8610245-1.jpg', 'input/images/5b8610245-2.jpg']"
Cat,Unknown,10,Male,Large,Short,Not Sure,Not Sure,Not Sure,Healthy,790,df4d893b9,3,Domestic Short Hair,Black,Black White ,Domestic Short Hair/Burmese,Kitten,High,"['input/images/df4d893b9-1.jpg', 'input/images/df4d893b9-2.jpg', 'input/images/df4d893b9-3.jpg']"
Dog,Yuan Yuan,3,Female,Medium,Short,No,Yes,No,Healthy,250,62d09ac7c,2,Mixed Breed,Brown,Brown White ,Mixed Breed,Puppy,Medium,"['input/images/62d09ac7c-1.jpg', 'input/images/62d09ac7c-2.jpg']"
Cat,Luna,2,Male,Medium,Medium,Yes,Yes,No,Healthy,110,76b67f389,4,Extra-Toes Cat (Hemingway Polydactyl),Brown,Brown White ,Extra-Toes Cat (Hemingway Polydactyl),Kitten,Low,"['input/images/76b67f389-1.jpg', 'input/images/76b67f389-2.jpg', 'input/images/76b67f389-3.jpg', 'input/images/76b67f389-4.jpg']"
